ID,NDVI,NDRE,E,N
5723,0.0016935,0.1121515,336916.295,4450872.229
5724,0.0186948,0.0739453,336926.295,4450872.229
5725,-0.1136111,0.0864834,336931.295,4450872.229
5726,-0.0135285,0.0591359,336861.295,4450867.229
5727,-0.134738,0.0548139,336871.295,4450867.229
5728,-0.144618,0.0599039,336876.295,4450867.229
5729,-0.1091104,0.1167525,336896.295,4450867.229
5730,-0.0142653,0.08642,336901.295,4450867.229
5731,-0.055369,0.0840529,336906.295,4450867.229
5732,-0.1002939,0.0765567,336921.295,4450867.229
5733,-0.1144172,0.080549,336926.295,4450867.229
5734,0.1619605,0.1500224,336931.295,4450867.229
5735,-0.0506664,0.0731921,336866.295,4450862.229
5736,-0.1296078,0.0897246,336871.295,4450862.229
5737,-0.0478536,0.0809005,336876.295,4450862.229
5738,0.009919,0.0918746,336886.295,4450862.229
5739,-0.1229366,0.0689849,336911.295,4450862.229
5740,-0.1229582,0.0855315,336916.295,4450862.229
5741,-0.0066197,0.0847264,336921.295,4450862.229
5742,-0.1126734,0.061089,336926.295,4450862.229
5743,0.0725592,0.1096041,336931.295,4450862.229
5744,-0.0161557,0.090435,336936.295,4450862.229
5745,-0.0751172,0.0645256,336866.295,4450857.229
5746,-0.0692964,0.093906,336871.295,4450857.229
5747,0.0792098,0.1069671,336876.295,4450857.229
5748,-0.0640828,0.0778234,336881.295,4450857.229
5749,-0.1267271,0.085066,336891.295,4450857.229
5750,-0.0456875,0.0720956,336896.295,4450857.229
5751,-0.0120686,0.1072424,336901.295,4450857.229
5752,0.0488278,0.1067854,336916.295,4450857.229
5753,0.0826917,0.1205773,336926.295,4450857.229
5754,-0.0576941,0.095405,336931.295,4450857.229
5755,0.0350317,0.0988954,336936.295,4450857.229
5756,-0.0028856,0.1012914,336941.295,4450857.229
5757,-0.0648533,0.1092317,336876.295,4450852.229
5758,-0.0608147,0.1018456,336886.295,4450852.229
5759,-0.1491067,0.0537372,336891.295,4450852.229
5760,-0.0276422,0.0765961,336896.295,4450852.229
5761,0.0046773,0.112714,336901.295,4450852.229
5762,0.0032853,0.0972339,336911.295,4450852.229
5763,0.08876,0.1247347,336916.295,4450852.229
5764,0.0714934,0.1504443,336931.295,4450852.229
5765,0.0733432,0.0773098,336936.295,4450852.229
5766,0.11017,0.0825592,336871.295,4450847.229
5767,0.0383961,0.1037151,336886.295,4450847.229
5768,0.0489698,0.087631,336891.295,4450847.229
5769,-0.1193309,0.0697861,336896.295,4450847.229
5770,0.0687073,0.1011156,336906.295,4450847.229
5771,-0.0454658,0.0988307,336911.295,4450847.229
5772,0.1662248,0.1361443,336916.295,4450847.229
5773,0.0136166,0.1254415,336941.295,4450847.229
5774,-0.0191342,0.1226559,336946.295,4450847.229
5775,-0.0753894,0.0726377,336871.295,4450842.229
5776,-0.0549392,0.0739844,336876.295,4450842.229
5777,0.1234715,0.1143103,336881.295,4450842.229
5778,-0.1432069,0.0702799,336886.295,4450842.229
5779,-0.0158752,0.072202,336896.295,4450842.229
5780,0.0641414,0.1088687,336906.295,4450842.229
5781,0.0551803,0.1086109,336916.295,4450842.229
5782,-0.1192923,0.1111118,336921.295,4450842.229
5783,0.0175557,0.096966,336931.295,4450842.229
5784,0.2030173,0.1178607,336936.295,4450842.229
5785,0.100048,0.1176366,336941.295,4450842.229
5786,0.0393352,0.0803404,336946.295,4450842.229
5787,0.1140828,0.124786,336881.295,4450837.229
5788,-0.1173034,0.0696929,336886.295,4450837.229
5789,-0.0460169,0.0932679,336891.295,4450837.229
5790,0.0371442,0.0909006,336896.295,4450837.229
5791,0.0451953,0.0855216,336906.295,4450837.229
5792,-0.0301923,0.0953211,336911.295,4450837.229
5793,0.0940802,0.1070584,336916.295,4450837.229
5794,-0.0581813,0.1118006,336921.295,4450837.229
5795,-0.0724171,0.1224378,336926.295,4450837.229
5796,-0.0562243,0.0894403,336931.295,4450837.229
5797,0.1405965,0.1373889,336936.295,4450837.229
5798,-0.0275845,0.0936869,336941.295,4450837.229
5799,0.1109804,0.125533,336946.295,4450837.229
5800,0.068828,0.1066143,336951.295,4450837.229
5801,0.0424865,0.0804197,336876.295,4450832.229
5802,0.1128126,0.0752104,336881.295,4450832.229
5803,0.0707703,0.1063487,336886.295,4450832.229
5804,0.0264243,0.1085104,336891.295,4450832.229
5805,-0.0451714,0.0775314,336896.295,4450832.229
5806,-0.0752483,0.086337,336906.295,4450832.229
5807,0.0674116,0.0992692,336911.295,4450832.229
5808,0.0192722,0.1146556,336916.295,4450832.229
5809,-0.0087528,0.1014341,336921.295,4450832.229
5810,0.1820037,0.1014808,336926.295,4450832.229
5811,-0.0707078,0.0764802,336936.295,4450832.229
5812,-0.1218753,0.1019569,336941.295,4450832.229
5813,0.0154472,0.1042948,336946.295,4450832.229
5814,-0.0343407,0.0755575,336951.295,4450832.229
5815,0.2244086,0.1337199,336876.295,4450827.229
5816,0.0162131,0.0843133,336881.295,4450827.229
5817,-0.0343449,0.0718424,336891.295,4450827.229
5818,-0.1126441,0.0701322,336896.295,4450827.229
5819,-0.1310227,0.0620465,336901.295,4450827.229
5820,-0.0943859,0.0841458,336906.295,4450827.229
5821,-0.1298256,0.0807854,336911.295,4450827.229
5822,0.0955944,0.1106114,336916.295,4450827.229
5823,-0.0302229,0.0985877,336921.295,4450827.229
5824,-0.0239926,0.0987205,336926.295,4450827.229
5825,-0.132429,0.079394,336941.295,4450827.229
5826,0.026044,0.1269058,336951.295,4450827.229
5827,0.0177739,0.1476401,336956.295,4450827.229
5828,0.1561009,0.1491222,336961.295,4450827.229
5829,-0.0571632,0.0890761,336886.295,4450822.229
5830,-0.0492418,0.0746562,336891.295,4450822.229
5831,-0.011753,0.0834756,336896.295,4450822.229
5832,-0.0335571,0.0733151,336901.295,4450822.229
5833,0.0099734,0.0939181,336906.295,4450822.229
5834,-0.0515535,0.0775992,336916.295,4450822.229
5835,-0.0866198,0.0816598,336921.295,4450822.229
5836,0.0116805,0.0857149,336926.295,4450822.229
5837,-0.0658812,0.0967228,336936.295,4450822.229
5838,-0.080618,0.1004368,336941.295,4450822.229
5839,0.0744932,0.0836334,336951.295,4450822.229
5840,-0.0667207,0.0485211,336956.295,4450822.229
5841,0.1142857,0.106093,336961.295,4450822.229
5842,-0.0469925,0.0658078,336881.295,4450817.229
5843,-0.0512698,0.0779002,336886.295,4450817.229
5844,-0.1235851,0.0473533,336891.295,4450817.229
5845,-0.0273194,0.1050717,336896.295,4450817.229
5846,-0.0811967,0.074088,336901.295,4450817.229
5847,-0.0867263,0.0794329,336906.295,4450817.229
5848,-0.0433486,0.0947798,336916.295,4450817.229
5849,0.0438975,0.0914104,336921.295,4450817.229
5850,-0.1390298,0.094357,336926.295,4450817.229
5851,-0.144249,0.0903758,336931.295,4450817.229
5852,0.1056462,0.0995013,336936.295,4450817.229
5853,0.0638102,0.0979437,336941.295,4450817.229
5854,-0.0218191,0.1379868,336956.295,4450817.229
5855,0.0452199,0.0947734,336966.295,4450817.229
5856,0.0061575,0.0518078,336881.295,4450812.229
5857,0.0237619,0.08212,336886.295,4450812.229
5858,-0.0031493,0.0802844,336896.295,4450812.229
5859,-0.0664459,0.0767226,336906.295,4450812.229
5860,-0.0342401,0.0877812,336916.295,4450812.229
5861,-0.1094705,0.1043433,336921.295,4450812.229
5862,0.0336235,0.1028757,336931.295,4450812.229
5863,0.0076819,0.0840305,336936.295,4450812.229
5864,-0.0307882,0.0995047,336941.295,4450812.229
5865,0.0155203,0.1007651,336946.295,4450812.229
5866,-0.0177452,0.109572,336951.295,4450812.229
5867,-0.1168342,0.1237541,336956.295,4450812.229
5868,0.0123116,0.1150631,336961.295,4450812.229
5869,0.1626839,0.131699,336966.295,4450812.229
5870,-0.0301176,0.0931053,336971.295,4450812.229
5871,0.0027168,0.0754842,336891.295,4450807.229
5872,-0.0533534,0.0952892,336896.295,4450807.229
5873,-0.0154458,0.0533517,336901.295,4450807.229
5874,-0.0120264,0.0524688,336906.295,4450807.229
5875,0.0569836,0.1161394,336916.295,4450807.229
5876,-0.1001943,0.1080976,336921.295,4450807.229
5877,0.0107217,0.0581995,336926.295,4450807.229
5878,0.0570234,0.0953165,336931.295,4450807.229
5879,0.1054564,0.1129985,336941.295,4450807.229
5880,-0.01015,0.0699487,336946.295,4450807.229
5881,-0.1090883,0.0952065,336956.295,4450807.229
5882,-0.0472996,0.0735462,336961.295,4450807.229
5883,-0.065986,0.0859333,336966.295,4450807.229
5884,0.0334872,0.094719,336971.295,4450807.229
5885,0.0010625,0.0705818,336891.295,4450802.229
5886,-0.0498606,0.0699981,336896.295,4450802.229
5887,0.0990754,0.0783829,336901.295,4450802.229
5888,-0.1077706,0.0489381,336916.295,4450802.229
5889,0.0673617,0.1102409,336921.295,4450802.229
5890,0.0767643,0.0989583,336926.295,4450802.229
5891,0.2255897,0.1335859,336931.295,4450802.229
5892,-0.04432,0.0683042,336936.295,4450802.229
5893,0.0639064,0.0925713,336941.295,4450802.229
5894,-0.112788,0.0879164,336946.295,4450802.229
5895,-0.0038513,0.0790841,336951.295,4450802.229
5896,0.0118628,0.1129928,336956.295,4450802.229
5897,-0.0129622,0.1062863,336961.295,4450802.229
5898,-0.1369144,0.0719479,336966.295,4450802.229
5899,-0.0662868,0.115745,336971.295,4450802.229
5900,0.0703197,0.0798829,336896.295,4450797.229
5901,0.0758393,0.0620035,336901.295,4450797.229
5902,-0.0190936,0.0728342,336906.295,4450797.229
5903,-0.0080848,0.0786509,336911.295,4450797.229
5904,-0.0629744,0.0751056,336916.295,4450797.229
5905,0.0099633,0.0843357,336921.295,4450797.229
5906,-0.1108465,0.10682,336926.295,4450797.229
5907,-0.0248763,0.0793059,336931.295,4450797.229
5908,-0.0985101,0.0999399,336936.295,4450797.229
5909,0.0263745,0.1118562,336941.295,4450797.229
5910,-0.002695,0.1098508,336946.295,4450797.229
5911,-0.0831663,0.1264579,336956.295,4450797.229
5912,-0.0147292,0.0787532,336961.295,4450797.229
5913,-0.1289067,0.1188631,336966.295,4450797.229
5914,0.0301878,0.1053281,336971.295,4450797.229
5915,0.3323396,0.173338,336976.295,4450797.229
5916,0.0676996,0.0952759,336886.295,4450792.229
5917,0.057578,0.0809845,336896.295,4450792.229
5918,0.1993412,0.0662301,336901.295,4450792.229
5919,0.0367691,0.1085715,336906.295,4450792.229
5920,-0.0403569,0.0880924,336911.295,4450792.229
5921,-0.0031442,0.076082,336916.295,4450792.229
5922,0.1260638,0.1471531,336921.295,4450792.229
5923,0.1463566,0.101971,336926.295,4450792.229
5924,0.0832551,0.0866891,336931.295,4450792.229
5925,0.0496278,0.0965327,336936.295,4450792.229
5926,0.0424546,0.0983596,336941.295,4450792.229
5927,0.0506783,0.1146335,336946.295,4450792.229
5928,0.1360732,0.1212292,336951.295,4450792.229
5929,-0.0604318,0.0560698,336961.295,4450792.229
5930,-0.1289716,0.1354924,336966.295,4450792.229
5931,0.0753443,0.1149369,336976.295,4450792.229
5932,-0.0712812,0.0666685,336886.295,4450787.229
5933,-0.0837523,0.0768172,336891.295,4450787.229
5934,0.0765787,0.0807439,336896.295,4450787.229
5935,-0.0501233,0.1133889,336906.295,4450787.229
5936,-0.0863383,0.053113,336911.295,4450787.229
5937,-0.0201834,0.0831455,336916.295,4450787.229
5938,0.0396445,0.0800665,336921.295,4450787.229
5939,-0.0591306,0.0725968,336926.295,4450787.229
5940,-0.0713123,0.0971789,336931.295,4450787.229
5941,-0.0189027,0.0654026,336936.295,4450787.229
5942,0.185948,0.1260487,336951.295,4450787.229
5943,0.2564619,0.1542332,336961.295,4450787.229
5944,0.1419547,0.1294284,336966.295,4450787.229
5945,-0.0102939,0.1155115,336971.295,4450787.229
5946,-0.1018057,0.0846956,336976.295,4450787.229
5947,0.0675731,0.0976723,336891.295,4450782.229
5948,0.0038628,0.0638708,336896.295,4450782.229
5949,-0.1167159,0.0789617,336901.295,4450782.229
5950,0.0323007,0.070091,336906.295,4450782.229
5951,0.0291942,0.0935571,336911.295,4450782.229
5952,-0.1160683,0.0659871,336916.295,4450782.229
5953,-0.0331669,0.0912181,336926.295,4450782.229
5954,-0.0824783,0.06795,336931.295,4450782.229
5955,0.032843,0.0809362,336936.295,4450782.229
5956,-0.0703366,0.0990012,336941.295,4450782.229
5957,0.0237065,0.1204691,336946.295,4450782.229
5958,0.0926158,0.1136373,336951.295,4450782.229
5959,-0.0481591,0.1226722,336956.295,4450782.229
5960,0.0166564,0.1088312,336961.295,4450782.229
5961,-0.0855786,0.1068294,336966.295,4450782.229
5962,-0.1111686,0.0868036,336971.295,4450782.229
5963,0.1848889,0.1086712,336981.295,4450782.229
5964,0.0977824,0.1035026,336891.295,4450777.229
5965,-0.0854251,0.0629345,336896.295,4450777.229
5966,-0.0405283,0.0751574,336901.295,4450777.229
5967,-0.0569449,0.0378654,336906.295,4450777.229
5968,0.0031854,0.0865246,336911.295,4450777.229
5969,0.0877702,0.0905478,336916.295,4450777.229
5970,0.1086357,0.0972334,336921.295,4450777.229
5971,-0.0591442,0.0736926,336926.295,4450777.229
5972,0.0230184,0.1009154,336931.295,4450777.229
5973,-0.0044857,0.0851302,336936.295,4450777.229
5974,0.0976666,0.1212887,336941.295,4450777.229
5975,0.0066242,0.0813162,336946.295,4450777.229
5976,0.0633738,0.1327332,336951.295,4450777.229
5977,0.1014685,0.1364822,336956.295,4450777.229
5978,0.1157096,0.1059697,336961.295,4450777.229
5979,-0.1349444,0.0804846,336966.295,4450777.229
5980,0.0275646,0.0811129,336971.295,4450777.229
5981,0.0152228,0.0880054,336976.295,4450777.229
5982,-0.0816431,0.0506629,336981.295,4450777.229
5983,0.0455684,0.0947758,336986.295,4450777.229
5984,-0.135254,0.0738436,336896.295,4450772.229
5985,-0.1245845,0.0611836,336901.295,4450772.229
5986,0.137891,0.0940948,336911.295,4450772.229
5987,-0.1183401,0.0814353,336916.295,4450772.229
5988,-0.0423997,0.0785598,336921.295,4450772.229
5989,-0.1007812,0.0566666,336926.295,4450772.229
5990,-0.0268638,0.0749051,336931.295,4450772.229
5991,0.0171086,0.1076149,336936.295,4450772.229
5992,0.0746962,0.1175499,336941.295,4450772.229
5993,0.078562,0.1072962,336946.295,4450772.229
5994,-0.0389448,0.101578,336956.295,4450772.229
5995,-0.0674995,0.0800049,336966.295,4450772.229
5996,-0.0487011,0.0649616,336971.295,4450772.229
5997,-0.0841643,0.0571189,336891.295,4450767.229
5998,-0.1040698,0.0658871,336896.295,4450767.229
5999,0.0269066,0.0652028,336911.295,4450767.229
6000,-0.0630165,0.0489935,336916.295,4450767.229
6001,0.1563071,0.1155824,336921.295,4450767.229
6002,0.1126916,0.0698315,336926.295,4450767.229
6003,-0.0662123,0.1085177,336936.295,4450767.229
6004,-0.0030359,0.0888479,336941.295,4450767.229
6005,-0.083838,0.0714851,336946.295,4450767.229
6006,0.1332532,0.13833,336956.295,4450767.229
6007,0.1242801,0.1364388,336961.295,4450767.229
6008,0.0556899,0.1239505,336966.295,4450767.229
6009,-0.062769,0.0750858,336901.295,4450762.229
6010,0.1562764,0.0980227,336911.295,4450762.229
6011,-0.1335643,0.0468394,336916.295,4450762.229
6012,0.0890196,0.0819861,336921.295,4450762.229
6013,-0.1270372,0.0509951,336926.295,4450762.229
6014,0.016858,0.1076702,336931.295,4450762.229
6015,-0.0357888,0.0632261,336936.295,4450762.229
6016,-0.0376884,0.0918165,336941.295,4450762.229
6017,-0.045223,0.1079564,336946.295,4450762.229
6018,-0.0157549,0.1109897,336951.295,4450762.229
6019,0.255124,0.1485318,336956.295,4450762.229
6020,0.0017728,0.1003758,336966.295,4450762.229
6021,0.011169,0.1162089,336971.295,4450762.229
6022,-0.1314718,0.0454837,336891.295,4450757.229
6023,-0.1224454,0.0450309,336901.295,4450757.229
6024,0.1224795,0.1136352,336906.295,4450757.229
6025,-0.147951,0.0225733,336911.295,4450757.229
6026,-0.0707981,0.0691625,336916.295,4450757.229
6027,-0.0118782,0.0822099,336921.295,4450757.229
6028,0.0654157,0.118472,336926.295,4450757.229
6029,-0.0022074,0.0711639,336931.295,4450757.229
6030,-0.132646,0.0444093,336936.295,4450757.229
6031,0.0693224,0.1065485,336941.295,4450757.229
6032,0.0149168,0.0792168,336946.295,4450757.229
6033,0.12432,0.1090493,336951.295,4450757.229
6034,0.0064958,0.0929485,336956.295,4450757.229
6035,0.0550372,0.1121761,336961.295,4450757.229
6036,-0.060418,0.103582,336966.295,4450757.229
6037,0.0119147,0.1173749,336971.295,4450757.229
6038,0.1710882,0.095747,336976.295,4450757.229
6039,0.0748946,0.1405744,336986.295,4450757.229
6040,-0.0185037,0.0892087,336991.295,4450757.229
6041,-0.0836615,0.070469,336901.295,4450752.229
6042,-0.0706833,0.0217509,336916.295,4450752.229
6043,-0.1169999,0.0712969,336921.295,4450752.229
6044,0.1442273,0.1345743,336926.295,4450752.229
6045,0.0560241,0.0823515,336931.295,4450752.229
6046,0.1014413,0.0952815,336936.295,4450752.229
6047,0.0213873,0.0933221,336941.295,4450752.229
6048,0.1467502,0.1205641,336946.295,4450752.229
6049,0.1195683,0.1323884,336951.295,4450752.229
6050,-0.0868675,0.077504,336956.295,4450752.229
6051,0.1472388,0.120751,336961.295,4450752.229
6052,-0.0600121,0.102865,336966.295,4450752.229
6053,0.0275911,0.0696687,336971.295,4450752.229
6054,-0.0101628,0.0692521,336976.295,4450752.229
6055,-0.1065281,0.0944039,336981.295,4450752.229
6056,0.0790851,0.1313905,336986.295,4450752.229
6057,0.3272599,0.135207,336991.295,4450752.229
6058,-0.0770126,0.0923522,336996.295,4450752.229
6059,-0.130399,0.05614,336901.295,4450747.229
6060,-0.1303251,0.0419306,336906.295,4450747.229
6061,-0.0747327,0.084366,336911.295,4450747.229
6062,-0.1196489,0.0909981,336916.295,4450747.229
6063,-0.1269823,0.0405079,336926.295,4450747.229
6064,-0.0254357,0.0772651,336931.295,4450747.229
6065,-0.0394081,0.0812313,336936.295,4450747.229
6066,0.025312,0.1053715,336941.295,4450747.229
6067,-0.038767,0.0669917,336946.295,4450747.229
6068,0.0714176,0.1357139,336956.295,4450747.229
6069,0.0122889,0.1310947,336961.295,4450747.229
6070,-0.0051351,0.1271294,336966.295,4450747.229
6071,0.0528419,0.1041027,336976.295,4450747.229
6072,0.2958219,0.155867,336981.295,4450747.229
6073,0.0009003,0.0754587,336986.295,4450747.229
6074,0.0695924,0.1086459,336991.295,4450747.229
6075,-0.0411521,0.1124992,336996.295,4450747.229
6076,0.1130268,0.1059982,337001.295,4450747.229
6077,-0.0408913,0.0542091,336896.295,4450742.229
6078,-0.0489281,0.0745051,336901.295,4450742.229
6079,-0.09683,0.0497299,336906.295,4450742.229
6080,-0.0224547,0.0807711,336911.295,4450742.229
6081,-0.1417246,0.0806224,336916.295,4450742.229
6082,0.0496503,0.1122715,336936.295,4450742.229
6083,-0.1161702,0.0486958,336941.295,4450742.229
6084,-0.0119701,0.0875927,336951.295,4450742.229
6085,0.0798512,0.127992,336956.295,4450742.229
6086,-0.0290635,0.0986479,336961.295,4450742.229
6087,0.1352016,0.1255785,336966.295,4450742.229
6088,-0.0477477,0.1278826,336971.295,4450742.229
6089,-0.1099703,0.1121962,336976.295,4450742.229
6090,0.1210292,0.107503,336981.295,4450742.229
6091,0.1519282,0.1353606,336986.295,4450742.229
6092,0.0859131,0.1373871,336991.295,4450742.229
6093,0.1923894,0.1100539,337001.295,4450742.229
6094,0.0012186,0.0612768,336901.295,4450737.229
6095,-0.006535,0.0645937,336906.295,4450737.229
6096,-0.0312386,0.0759951,336916.295,4450737.229
6097,-0.1423696,0.063575,336921.295,4450737.229
6098,-0.0109031,0.0842819,336926.295,4450737.229
6099,0.0049656,0.1040075,336931.295,4450737.229
6100,-0.1121954,0.0901343,336936.295,4450737.229
6101,-0.0428537,0.0986787,336941.295,4450737.229
6102,0.1973434,0.128281,336946.295,4450737.229
6103,-0.0432722,0.0749396,336951.295,4450737.229
6104,0.0016851,0.0673715,336956.295,4450737.229
6105,-0.0357956,0.0805936,336961.295,4450737.229
